Movie Name,Genre,Rating,Release Date,isAdult,Runtime Minutes,numVotes,User Reviews URL
Project Power,"Action,Crime,Sci-Fi",6.0,2020,0,113.0,96711,https://www.imdb.com/title/tt7550000/reviews/?ref_=tt_ql_2
Nobody Sleeps in the Woods Tonight,"Fantasy,Horror,Mystery",4.9,2020,0,102.0,13844,https://www.imdb.com/title/tt11240506/reviews/?ref_=tt_ql_2
Kajillionaire,"Comedy,Crime,Drama",6.4,2020,0,104.0,21803,https://www.imdb.com/title/tt8143990/reviews/?ref_=tt_ql_2
The Girl in the Fog,"Crime,Drama,Mystery",6.8,2017,0,128.0,12859,https://www.imdb.com/title/tt6892400/reviews/?ref_=tt_ql_2
Border,"Crime,Drama,Fantasy",7.0,2018,0,110.0,33810,https://www.imdb.com/title/tt5501104/reviews/?ref_=tt_ql_2
The Adam Project,"Action,Adventure,Comedy",6.7,2022,0,106.0,227346,https://www.imdb.com/title/tt2463208/reviews/?ref_=tt_ql_2
The Nest,"Drama,Romance,Thriller",6.3,2020,0,107.0,17636,https://www.imdb.com/title/tt8338762/reviews/?ref_=tt_ql_2
The Secret Life of Pets 2,"Adventure,Animation,Comedy",6.4,2019,0,86.0,68071,https://www.imdb.com/title/tt5113040/reviews/?ref_=tt_ql_2
Shubh Mangal Savdhan,"Comedy,Romance",6.9,2017,0,119.0,10986,https://www.imdb.com/title/tt6971752/reviews/?ref_=tt_ql_2
Infinity Chamber,"Sci-Fi,Thriller",6.2,2016,0,103.0,11590,https://www.imdb.com/title/tt3839880/reviews/?ref_=tt_ql_2
Aquarius,Drama,7.4,2016,0,146.0,20656,https://www.imdb.com/title/tt3768572/reviews/?ref_=tt_ql_2
We Have a Ghost,"Adventure,Comedy,Drama",6.1,2023,0,126.0,32016,https://www.imdb.com/title/tt7798604/reviews/?ref_=tt_ql_2
Babyteeth,"Comedy,Drama,Music",7.2,2019,0,118.0,18720,https://www.imdb.com/title/tt8399664/reviews/?ref_=tt_ql_2
Stutz,Documentary,7.8,2022,0,96.0,17301,https://www.imdb.com/title/tt21819228/reviews/?ref_=tt_ql_2
Toofaan,"Action,Drama,Sport",6.2,2021,0,163.0,51996,https://www.imdb.com/title/tt11045422/reviews/?ref_=tt_ql_2
Fatale,"Drama,Mystery,Romance",5.4,2020,0,102.0,14006,https://www.imdb.com/title/tt8829830/reviews/?ref_=tt_ql_2
I Am Not Your Negro,"Documentary,History",7.9,2016,0,93.0,23320,https://www.imdb.com/title/tt5804038/reviews/?ref_=tt_ql_2
15/07: Break of Dawn,"Action,Drama,War",1.2,2021,0,95.0,20614,https://www.imdb.com/title/tt14878948/reviews/?ref_=tt_ql_2
The Lighthouse,"Drama,Fantasy,Horror",7.4,2019,0,109.0,249786,https://www.imdb.com/title/tt7984734/reviews/?ref_=tt_ql_2
Pacific Rim: Uprising,"Action,Adventure,Sci-Fi",5.6,2018,0,111.0,125788,https://www.imdb.com/title/tt2557478/reviews/?ref_=tt_ql_2
Aftermath,"Drama,Mystery,Thriller",5.7,2017,0,94.0,26633,https://www.imdb.com/title/tt4581576/reviews/?ref_=tt_ql_2
The Huntsman: Winter's War,"Action,Adventure,Drama",6.1,2016,0,114.0,118283,https://www.imdb.com/title/tt2381991/reviews/?ref_=tt_ql_2
To All the Boys: P.S. I Still Love You,"Comedy,Drama,Romance",6.1,2020,0,101.0,45552,https://www.imdb.com/title/tt9354842/reviews/?ref_=tt_ql_2
The Mummy,"Action,Adventure,Fantasy",5.4,2017,0,111.0,204616,https://www.imdb.com/title/tt2345759/reviews/?ref_=tt_ql_2
Nightmare Alley,"Crime,Drama,Thriller",7.0,2021,0,150.0,162922,https://www.imdb.com/title/tt7740496/reviews/?ref_=tt_ql_2
My Life as a Zucchini,"Animation,Comedy,Drama",7.8,2016,0,66.0,28693,https://www.imdb.com/title/tt2321405/reviews/?ref_=tt_ql_2
Stowaway,"Adventure,Sci-Fi,Thriller",5.7,2021,0,116.0,51782,https://www.imdb.com/title/tt9203694/reviews/?ref_=tt_ql_2
Sonic the Hedgehog 2,"Action,Adventure,Comedy",6.5,2022,0,122.0,84813,https://www.imdb.com/title/tt12412888/reviews/?ref_=tt_ql_2
Amityville: The Awakening,"Horror,Thriller",4.8,2017,0,87.0,15355,https://www.imdb.com/title/tt1935897/reviews/?ref_=tt_ql_2
The Blue Elephant 2,"Crime,Drama,Horror",8.0,2019,0,130.0,10873,https://www.imdb.com/title/tt10515086/reviews/?ref_=tt_ql_2
Words on Bathroom Walls,"Drama,Romance",7.2,2020,0,110.0,13206,https://www.imdb.com/title/tt8045906/reviews/?ref_=tt_ql_2
