Movie Name,Genre,Rating,Release Date,isAdult,Runtime Minutes,numVotes,User Reviews URL
Phone Bhoot,"Comedy,Horror",5.2,2022,0,136.0,10841,https://www.imdb.com/title/tt12740760/reviews/?ref_=tt_ql_2
Office Christmas Party,Comedy,5.9,2016,0,105.0,87808,https://www.imdb.com/title/tt1711525/reviews/?ref_=tt_ql_2
The Boogeyman,"Horror,Mystery,Thriller",5.9,2023,0,98.0,41911,https://www.imdb.com/title/tt3427252/reviews/?ref_=tt_ql_2
The Woman King,"Action,Drama,History",6.9,2022,0,135.0,71193,https://www.imdb.com/title/tt8093700/reviews/?ref_=tt_ql_2
A Shaun the Sheep Movie: Farmageddon,"Adventure,Animation,Comedy",6.8,2019,0,86.0,15422,https://www.imdb.com/title/tt6193408/reviews/?ref_=tt_ql_2
Gemini Man,"Action,Sci-Fi,Thriller",5.7,2019,0,117.0,120953,https://www.imdb.com/title/tt1025100/reviews/?ref_=tt_ql_2
Doctor Strange,"Action,Adventure,Fantasy",7.5,2016,0,115.0,795835,https://www.imdb.com/title/tt1211837/reviews/?ref_=tt_ql_2
Sully,"Biography,Drama",7.4,2016,0,96.0,294926,https://www.imdb.com/title/tt3263904/reviews/?ref_=tt_ql_2
The Irishman,"Biography,Crime,Drama",7.8,2019,0,209.0,425536,https://www.imdb.com/title/tt1302006/reviews/?ref_=tt_ql_2
777 Charlie,"Adventure,Comedy,Drama",8.8,2022,0,164.0,38956,https://www.imdb.com/title/tt7466810/reviews/?ref_=tt_ql_2
Goosebumps 2: Haunted Halloween,"Adventure,Comedy,Fantasy",5.6,2018,0,90.0,23506,https://www.imdb.com/title/tt5664636/reviews/?ref_=tt_ql_2
Troop Zero,"Comedy,Drama,Family",6.9,2019,0,94.0,12028,https://www.imdb.com/title/tt2404465/reviews/?ref_=tt_ql_2
Role Play,"Action,Comedy,Romance",5.5,2023,0,100.0,11270,
Climax,"Drama,Horror,Music",6.9,2018,0,97.0,78090,https://www.imdb.com/title/tt8359848/reviews/?ref_=tt_ql_2
Popstar: Never Stop Never Stopping,"Comedy,Drama,Music",6.7,2016,0,87.0,67605,https://www.imdb.com/title/tt3960412/reviews/?ref_=tt_ql_2
Gifted,Drama,7.6,2017,0,101.0,128611,https://www.imdb.com/title/tt4481414/reviews/?ref_=tt_ql_2
Journal 64,"Crime,Mystery,Thriller",7.4,2018,0,119.0,18945,https://www.imdb.com/title/tt6916362/reviews/?ref_=tt_ql_2
The Night House,"Horror,Mystery,Thriller",6.5,2020,0,107.0,65645,https://www.imdb.com/title/tt9731534/reviews/?ref_=tt_ql_2
You Won't Be Alone,"Drama,Fantasy,Horror",6.4,2022,0,108.0,10661,https://www.imdb.com/title/tt8296030/reviews/?ref_=tt_ql_2
Recep Ivedik 5,Comedy,3.4,2017,0,114.0,17709,https://www.imdb.com/title/tt6439558/reviews/?ref_=tt_ql_2
The Love Witch,"Comedy,Horror,Romance",6.2,2016,0,120.0,19501,https://www.imdb.com/title/tt3908142/reviews/?ref_=tt_ql_2
Split,"Horror,Thriller",7.3,2016,0,117.0,542899,https://www.imdb.com/title/tt4972582/reviews/?ref_=tt_ql_2
Gran Turismo,"Action,Adventure,Drama",7.2,2023,0,134.0,83184,https://www.imdb.com/title/tt4495098/reviews/?ref_=tt_ql_2
Respect,"Biography,Drama,Music",6.6,2021,0,145.0,17608,https://www.imdb.com/title/tt2452150/reviews/?ref_=tt_ql_2
Welcome to Marwen,"Biography,Comedy,Drama",6.2,2018,0,116.0,25719,https://www.imdb.com/title/tt3289724/reviews/?ref_=tt_ql_2
Loving Adults,"Crime,Drama,Thriller",6.5,2022,0,104.0,13086,https://www.imdb.com/title/tt14592948/reviews/?ref_=tt_ql_2
Soul,"Adventure,Animation,Comedy",8.0,2020,0,100.0,372297,https://www.imdb.com/title/tt2948372/reviews/?ref_=tt_ql_2
Tomb Raider,"Action,Adventure,Fantasy",6.3,2018,0,119.0,225349,https://www.imdb.com/title/tt1365519/reviews/?ref_=tt_ql_2
Irreplaceable You,"Comedy,Drama,Romance",6.4,2018,0,96.0,10324,https://www.imdb.com/title/tt6119856/reviews/?ref_=tt_ql_2
