Movie Name,Genre,Rating,Release Date,isAdult,Runtime Minutes,numVotes
The Mule,"Crime,Drama,Thriller",7.0,2018,0,116.0,150460
Utoya: July 22,"Drama,Thriller",7.2,2018,0,93.0,15651
Dragon Ball Super: Broly,"Action,Adventure,Animation",7.7,2018,0,100.0,31032
Jumanji: The Next Level,"Action,Adventure,Comedy",6.7,2019,0,123.0,278278
Apollo 10½: A Space Age Childhood,"Adventure,Animation,Drama",7.2,2022,0,97.0,11579
The Night Clerk,"Crime,Drama,Mystery",5.6,2020,0,90.0,18356
The Mitchells vs the Machines,"Action,Adventure,Animation",7.6,2021,0,114.0,124446
Ammonite,"Biography,Drama,History",6.5,2020,0,117.0,22622
The Lighthouse,"Drama,Fantasy,Horror",7.4,2019,0,109.0,249786
The King,"Biography,Drama,History",7.3,2019,0,140.0,148957
The Legend of Tomiris,"Action,Drama,Fantasy",6.2,2019,0,156.0,43030
Operation Fortune: Ruse de Guerre,"Action,Comedy,Thriller",6.3,2023,0,114.0,81428
Red Notice,"Action,Comedy,Thriller",6.3,2021,0,118.0,312623
Asterix: The Secret of the Magic Potion,"Adventure,Animation,Comedy",6.7,2018,0,87.0,11137
Come Play,"Drama,Horror,Mystery",5.8,2020,0,96.0,17829
Hustle,"Comedy,Drama,Sport",7.3,2022,0,117.0,141189
Worth,"Biography,Drama,History",6.8,2020,0,118.0,17961
Jurassic World Dominion,"Action,Adventure,Sci-Fi",5.6,2022,0,147.0,199700
Paddleton,"Comedy,Drama",7.2,2019,0,89.0,15236
Words on Bathroom Walls,"Drama,Romance",7.2,2020,0,110.0,13206
We Summon the Darkness,"Horror,Music,Thriller",5.2,2019,0,91.0,11745
The Courier,"Action,Crime,Drama",4.8,2019,0,99.0,11490
Shoplifters,"Crime,Drama,Thriller",7.9,2018,0,121.0,85089
Someone Great,"Comedy,Romance",6.2,2019,0,92.0,24918
Yesterday,"Comedy,Fantasy,Music",6.8,2019,0,116.0,164697
Hypnotic,"Action,Drama,Mystery",5.5,2023,0,93.0,31130
Little,"Comedy,Fantasy,Romance",5.5,2019,0,109.0,14504
The Woman King,"Action,Drama,History",6.9,2022,0,135.0,71193
Lady and the Tramp,"Adventure,Comedy,Family",6.2,2019,0,111.0,24245
Turning Red,"Adventure,Animation,Comedy",7.0,2022,0,100.0,148574
Flamin' Hot,"Biography,Drama,History",6.8,2023,0,99.0,15024
The American Meme,Documentary,6.1,2018,0,98.0,14801
6 Underground,"Action,Thriller",6.1,2019,0,128.0,194188
Andhadhun,"Crime,Mystery,Thriller",8.2,2018,0,139.0,101647
Sonchiriya,"Action,Crime,Drama",7.9,2019,0,143.0,12924
Stree,"Comedy,Horror",7.5,2018,0,128.0,38042
The Tashkent Files,"Drama,Mystery,Thriller",8.1,2019,0,134.0,35819
Tanhaji: The Unsung Warrior,"Action,Biography,Drama",7.5,2020,0,135.0,35832
The Many Saints of Newark,"Crime,Drama",6.3,2021,0,120.0,62373
Dil Bechara,"Comedy,Drama,Romance",8.3,2020,0,101.0,134370
In the Shadow of the Moon,"Action,Crime,Mystery",6.2,2019,0,115.0,60265
Bodies Bodies Bodies,"Comedy,Horror,Thriller",6.2,2022,0,94.0,63859
Willy's Wonderland,"Action,Comedy,Horror",5.5,2021,0,88.0,37619
The Bad Guys,"Action,Adventure,Animation",6.8,2022,0,100.0,56551
Gonjiam: Haunted Asylum,Horror,6.4,2018,0,95.0,14741
To Leslie,Drama,7.1,2022,0,119.0,16120
Badla,"Crime,Drama,Mystery",7.7,2019,0,118.0,30583
Behind the Curve,Documentary,6.5,2018,0,96.0,10671
3 from Hell,"Action,Horror",5.4,2019,0,115.0,17537
Kajillionaire,"Comedy,Crime,Drama",6.4,2020,0,104.0,21803
Section 375,"Crime,Drama,Mystery",8.1,2019,0,124.0,17855
There's Someone Inside Your House,"Horror,Mystery,Thriller",4.9,2021,0,96.0,19425
Honey Boy,Drama,7.2,2019,0,94.0,40446
Happy Death Day 2U,"Comedy,Horror,Mystery",6.2,2019,0,100.0,84221
Follow Me,"Adventure,Horror,Mystery",5.4,2020,0,91.0,12685
Wine Country,"Adventure,Comedy,Drama",5.5,2019,0,103.0,22763
Pariyerum Perumal,Drama,8.7,2018,0,154.0,18210
Earthquake Bird,"Crime,Drama,Mystery",6.0,2019,0,107.0,15689
RRR,"Action,Drama",7.8,2022,0,187.0,164651
Rim of the World,"Action,Adventure,Comedy",5.2,2019,0,98.0,25113
Deerskin,"Comedy,Horror",6.6,2019,0,77.0,11424
Cuck,"Crime,Drama,Thriller",4.7,2019,0,115.0,13557
The Perfect Date,"Comedy,Romance",5.8,2019,0,89.0,42618
You Should Have Left,"Horror,Mystery,Thriller",5.4,2020,0,93.0,25280
Bad Education,"Biography,Comedy,Crime",7.1,2019,0,108.0,43136
The Platform,"Horror,Sci-Fi,Thriller",7.0,2019,0,94.0,265775
