Movie Name,Genre,Rating,Release Date,isAdult,Runtime Minutes,numVotes
Luce,"Drama,Mystery,Thriller",6.6,2019,0,109.0,14983
A Dog's Way Home,"Adventure,Drama,Family",6.7,2019,0,96.0,19885
Mulk,Drama,7.3,2018,0,140.0,21562
What Men Want,"Comedy,Fantasy,Romance",5.4,2019,0,117.0,31193
Dhadak,"Drama,Romance",4.6,2018,0,138.0,10435
Boss Level,"Action,Adventure,Comedy",6.8,2020,0,100.0,78023
Between Family,Comedy,7.6,2017,0,124.0,25882
Plus One,"Comedy,Drama,Romance",6.6,2019,0,98.0,14355
Marriage Story,"Drama,Romance",7.9,2019,0,137.0,341493
Death on the Nile,"Crime,Drama,Mystery",6.3,2022,0,127.0,184776
Three Identical Strangers,"Biography,Documentary,Drama",7.6,2018,0,96.0,38656
Enes Batur: Imagination or Reality?,Comedy,2.0,2018,0,110.0,55938
Searching,"Drama,Mystery,Thriller",7.6,2018,0,102.0,178510
The Golden Glove,"Crime,Drama,Horror",6.7,2019,0,115.0,17781
Brittany Runs a Marathon,"Comedy,Drama",6.8,2019,0,104.0,21976
Won't You Be My Neighbor?,"Biography,Documentary,History",8.3,2018,0,95.0,26935
RBG,"Biography,Documentary",7.6,2018,0,98.0,14947
Devotion,"Action,Biography,Drama",6.6,2022,0,139.0,26964
October,"Drama,Romance",7.5,2018,0,115.0,17601
Alone,"Drama,Horror,Mystery",6.2,2020,0,98.0,26357
Birds of Prey,"Action,Comedy,Crime",6.1,2020,0,109.0,261901
Sarkar,"Action,Drama",6.7,2018,0,163.0,21666
Bharat,"Action,Comedy,Drama",4.7,2019,0,150.0,32345
Housefull 4,"Action,Comedy,Drama",3.5,2019,0,145.0,13978
Badhaai Ho,"Comedy,Drama",7.9,2018,0,124.0,37762
Viswasam,"Action,Drama",6.5,2019,0,153.0,10473
Stuber,"Action,Comedy,Crime",6.2,2019,0,93.0,50985
The Traitor,"Biography,Crime,Drama",7.1,2019,0,153.0,12751
Jingle Jangle: A Christmas Journey,"Family,Fantasy,Musical",6.4,2020,0,122.0,20670
Kate,"Action,Adventure,Crime",6.2,2021,0,106.0,69596
Greenland,"Action,Thriller",6.4,2020,0,119.0,130927
Thunder Road,"Comedy,Drama",7.0,2018,0,92.0,19350
Peranbu,"Drama,Family",8.7,2018,0,147.0,16558
Nightmare Alley,"Crime,Drama,Thriller",7.0,2021,0,150.0,162922
Antlers,"Drama,Horror,Mystery",5.9,2021,0,99.0,43845
My Hero Academia: Two Heroes,"Action,Adventure,Animation",7.3,2018,0,96.0,12222
Mortal World,"Action,Comedy,Crime",7.6,2018,0,107.0,30742
Brightburn,"Drama,Horror,Mystery",6.1,2019,0,90.0,106563
Goodachari,"Action,Thriller",7.8,2018,0,147.0,11861
The Perfection,"Drama,Horror,Music",6.2,2018,0,90.0,48971
Never Rarely Sometimes Always,Drama,7.4,2020,0,101.0,30830
Free Solo,"Adventure,Documentary,Sport",8.1,2018,0,100.0,76222
The Mortuary Collection,"Fantasy,Horror",6.4,2019,0,108.0,14385
Hereditary,"Drama,Horror,Mystery",7.3,2018,0,127.0,369891
We Have a Ghost,"Adventure,Comedy,Drama",6.1,2023,0,126.0,32016
Ready or Not,"Action,Comedy,Horror",6.9,2019,0,95.0,178509
Torbaaz,"Action,Drama,Sport",5.1,2020,0,133.0,18037
Marighella,"Action,Drama,History",7.1,2019,0,155.0,55939
Müslüm,"Biography,Drama,Music",7.6,2018,0,136.0,20102
K.G.F: Chapter 1,"Action,Crime,Drama",8.2,2018,0,154.0,97483
Awoken,"Horror,Mystery,Thriller",4.9,2019,0,88.0,10080
Enola Holmes,"Action,Adventure,Crime",6.6,2020,0,123.0,215332
First Signal,"Drama,History,Sci-Fi",3.4,2021,0,102.0,12115
The Fanatic,"Crime,Drama,Horror",4.1,2019,0,88.0,12191
Sadak 2,"Action,Drama",1.2,2020,0,133.0,96613
Nobody,"Action,Crime,Drama",7.4,2021,0,92.0,318018
Deadly Illusions,"Crime,Drama,Mystery",3.7,2021,0,114.0,13588
They Shall Not Grow Old,"Documentary,History,War",8.2,2018,0,99.0,38124
One Cut of the Dead,"Comedy,Drama,Horror",7.6,2017,0,96.0,29070
Karwaan,"Adventure,Comedy,Drama",7.6,2018,0,114.0,17465
Inheritance,"Drama,Mystery,Thriller",5.6,2020,0,111.0,18777
I'm Thinking of Ending Things,"Drama,Thriller",6.6,2020,0,134.0,98596
The Lie,"Drama,Thriller",5.8,2018,0,97.0,19743
Prospect,"Adventure,Drama,Sci-Fi",6.3,2018,0,100.0,33636
The Last Summer,"Comedy,Romance",5.5,2019,0,109.0,14194
Ma,"Horror,Mystery,Thriller",5.6,2019,0,99.0,59166
