Movie Name,Genre,Rating,Release Date,isAdult,Runtime Minutes,numVotes
The Silence,"Drama,Horror,Sci-Fi",5.3,2019,0,90.0,50185
Butterflies,"Comedy,Drama",7.3,2018,0,117.0,16224
Triangle of Sadness,"Comedy,Drama",7.3,2022,0,147.0,171529
47 Meters Down: Uncaged,"Adventure,Drama,Horror",5.0,2019,0,90.0,30418
Uncle Drew,"Comedy,Drama,Sport",5.8,2018,0,103.0,15541
The Art of Self-Defense,"Action,Comedy,Crime",6.6,2019,0,104.0,40521
The Lodge,"Drama,Horror,Mystery",6.0,2019,0,108.0,56903
BlacKkKlansman,"Biography,Comedy,Crime",7.5,2018,0,135.0,288134
It Chapter Two,"Drama,Fantasy,Horror",6.5,2019,0,169.0,297301
Raid,"Action,Crime,Drama",7.4,2018,0,122.0,18801
Khuda Haafiz,"Action,Crime,Drama",7.1,2020,0,133.0,21540
Always Be My Maybe,"Comedy,Romance",6.8,2019,0,101.0,62033
Little Monsters,"Comedy,Horror,Sci-Fi",6.3,2019,0,93.0,19038
Black and Blue,"Action,Thriller",6.4,2019,0,108.0,26292
Rangasthalam 1985,"Action,Drama",8.2,2018,0,170.0,27605
Primal,"Action,Thriller",4.9,2019,0,97.0,10943
The Devil All the Time,"Crime,Drama,Thriller",7.1,2020,0,138.0,150547
Instant Family,"Comedy,Drama",7.3,2018,0,118.0,117956
A Man Called Otto,"Comedy,Drama",7.5,2022,0,126.0,151448
Killerman,"Action,Crime,Thriller",5.4,2019,0,112.0,11072
Teen Titans GO! To the Movies,"Action,Adventure,Animation",6.7,2018,0,84.0,21442
War,"Action,Adventure,Thriller",6.5,2019,0,151.0,32566
Race 3,"Action,Crime,Thriller",1.9,2018,0,160.0,48445
Batman Ninja,"Action,Animation,Sci-Fi",5.6,2018,0,85.0,21773
The Game Changers,Documentary,7.8,2018,0,86.0,21642
Anna,"Action,Thriller",6.6,2019,0,118.0,91997
The Last Thing He Wanted,"Crime,Drama,Mystery",4.3,2020,0,115.0,16618
The Wolf's Call,"Action,Thriller",6.9,2019,0,115.0,20538
In Fabric,"Comedy,Drama,Fantasy",6.2,2018,0,118.0,13759
Mahanati,"Biography,Drama",8.4,2018,0,177.0,14455
The Bob's Burgers Movie,"Adventure,Animation,Comedy",7.0,2022,0,102.0,20969
777 Charlie,"Adventure,Comedy,Drama",8.8,2022,0,164.0,38956
The Outlaws,"Action,Crime,Thriller",7.2,2017,0,121.0,12019
Shaadi Mein Zaroor Aana,"Drama,Romance",7.5,2017,0,137.0,17158
Munich: The Edge of War,"Biography,Drama,History",6.8,2021,0,130.0,35391
Sink or Swim,"Comedy,Drama,Sport",6.9,2018,0,121.0,11815
Minding the Gap,"Documentary,Sport",8.0,2018,0,93.0,10359
Super 30,"Biography,Drama",7.9,2019,0,154.0,36414
Over the Moon,"Adventure,Animation,Comedy",6.3,2020,0,95.0,24713
Nothing to Hide,"Comedy,Drama",6.8,2018,0,90.0,17014
The Call of the Wild,"Adventure,Drama,Family",6.7,2020,0,100.0,55658
Ron's Gone Wrong,"Adventure,Animation,Comedy",7.0,2021,0,107.0,39676
The Turning,"Drama,Horror,Mystery",3.9,2020,0,94.0,15988
'83,"Biography,Drama,History",7.5,2021,0,162.0,40521
The Package,"Comedy,Thriller",5.6,2018,0,94.0,20903
Attack,"Action,Sci-Fi,Thriller",6.8,2022,0,121.0,16579
The Boy Who Harnessed the Wind,"Biography,Drama,History",7.6,2019,0,113.0,43611
1BR,"Drama,Horror,Thriller",5.8,2019,0,90.0,15124
Like a Boss,Comedy,4.7,2020,0,83.0,15154
Ben Is Back,Drama,6.7,2018,0,103.0,23976
Dora and the Lost City of Gold,"Action,Adventure,Comedy",6.1,2019,0,102.0,34126
Terrified,Horror,6.5,2017,0,87.0,21498
Judy,"Biography,Drama,Music",6.8,2019,0,118.0,54400
Project Power,"Action,Crime,Sci-Fi",6.0,2020,0,113.0,96711
No Exit,"Drama,Mystery,Thriller",6.1,2022,0,95.0,31701
The Old Guard,"Action,Thriller",6.7,2020,0,125.0,181307
Saint Maud,"Drama,Horror,Mystery",6.7,2019,0,84.0,45705
Sonu Ke Titu Ki Sweety,"Comedy,Romance",7.1,2018,0,138.0,24249
Aniara,"Drama,Sci-Fi",6.3,2018,0,106.0,11248
Sound of Freedom,"Biography,Crime,Drama",7.7,2023,0,131.0,106067
Major Grom: Plague Doctor,"Action,Crime",6.3,2021,0,136.0,13475
The Wandering Earth,"Action,Adventure,Sci-Fi",5.9,2019,0,125.0,35752
The Open House,"Horror,Thriller",3.3,2018,0,94.0,36812
A Christmas Prince,"Comedy,Family,Romance",5.8,2017,0,92.0,21802
Christmas Inheritance,"Comedy,Drama,Romance",5.7,2017,0,104.0,13310
Red Joan,"Biography,Drama,History",6.4,2018,0,101.0,14275
